banco;moneda_total;fecha;metrica;delta_aa;delta_ma;moneda_total_1_month_ago;moneda_total_12_months_ago;moneda_total_24_months_ago;moneda_total_36_months_ago;ms_moneda_total;ms_delta_aa;ms_delta_ma;ms_moneda_total_1_month_ago;ms_moneda_total_12_months_ago;ms_moneda_total_24_months_ago;ms_moneda_total_36_months_ago;fecha_date
SISTEMA FINANCIERO CHILE;14661453000000.0;202009;ctra_consumo_cuotas;0.0;-0.013503967225201752;14862151000000.0;0.0;0.0;0.0;0.959327372701335;0.0;0.0004262774365599853;0.9589186073355302;0.0;0.0;0.0;2020-09-01
SISTEMA FINANCIERO CHILE;14492633000000.0;202010;ctra_consumo_cuotas;0.0;-0.011514547705469558;14661453000000.0;0.0;0.0;0.0;0.9589547955140715;0.0;-0.00038837335185626376;0.959327372701335;0.0;0.0;0.0;2020-10-01
SISTEMA FINANCIERO;1110189000000.0;201601;ctra_deudores_en_cc;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2016-01-01
SISTEMA FINANCIERO;1127812000000.0;201602;ctra_deudores_en_cc;0.0;0.015873873727806798;1110189000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-02-01
SISTEMA FINANCIERO;1136653000000.0;201603;ctra_deudores_en_cc;0.0;0.007839072469524977;1127812000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-03-01
SISTEMA FINANCIERO;1145501000000.0;201604;ctra_deudores_en_cc;0.0;0.007784257816589646;1136653000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-04-01
SISTEMA FINANCIERO;1111368000000.0;201605;ctra_deudores_en_cc;0.0;-0.029797442341822467;1145501000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-05-01
SISTEMA FINANCIERO;1134917000000.0;201606;ctra_deudores_en_cc;0.0;0.021189201056715623;1111368000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-06-01
SISTEMA FINANCIERO;1153309000000.0;201607;ctra_deudores_en_cc;0.0;0.016205590364757994;1134917000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-07-01
SISTEMA FINANCIERO;1180242000000.0;201608;ctra_deudores_en_cc;0.0;0.02335280484241431;1153309000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-08-01
SISTEMA FINANCIERO;1180931000000.0;201609;ctra_deudores_en_cc;0.0;0.0005837785810027807;1180242000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-09-01
SISTEMA FINANCIERO;1214771000000.0;201610;ctra_deudores_en_cc;0.0;0.028655357510303237;1180931000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-10-01
SISTEMA FINANCIERO;1258195000000.0;201611;ctra_deudores_en_cc;0.0;0.03574665513088471;1214771000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-11-01
SISTEMA FINANCIERO;1223074000000.0;201612;ctra_deudores_en_cc;0.0;-0.027913797145911357;1258195000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-12-01
SISTEMA FINANCIERO;1246475000000.0;201701;ctra_deudores_en_cc;0.12275927792474972;0.019132938808281486;1223074000000.0;1110189000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-01-01
SISTEMA FINANCIERO;1276034000000.0;201702;ctra_deudores_en_cc;0.13142438633389242;0.023714073687799653;1246475000000.0;1127812000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-02-01
SISTEMA FINANCIERO;1257893000000.0;201703;ctra_deudores_en_cc;0.10666403906909139;-0.014216705824453002;1276034000000.0;1136653000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-03-01
SISTEMA FINANCIERO;1279659000000.0;201704;ctra_deudores_en_cc;0.11711731373433976;0.01730353853626654;1257893000000.0;1145501000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-04-01
SISTEMA FINANCIERO;1234535000000.0;201705;ctra_deudores_en_cc;0.11082467733460022;-0.03526251915549372;1279659000000.0;1111368000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-05-01
SISTEMA FINANCIERO;1246142000000.0;201706;ctra_deudores_en_cc;0.09800276143541775;0.009401920561183053;1234535000000.0;1134917000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-06-01
SISTEMA FINANCIERO;1250485000000.0;201707;ctra_deudores_en_cc;0.08425842510550074;0.003485156587291094;1246142000000.0;1153309000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-07-01
SISTEMA FINANCIERO;1277836000000.0;201708;ctra_deudores_en_cc;0.08268982124005086;0.021872313542345534;1250485000000.0;1180242000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-08-01
SISTEMA FINANCIERO;1283035000000.0;201709;ctra_deudores_en_cc;0.0864605976132391;0.0040685972221787825;1277836000000.0;1180931000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-09-01
SISTEMA FINANCIERO;1298828000000.0;201710;ctra_deudores_en_cc;0.06919575788358467;0.012309095231229028;1283035000000.0;1214771000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-10-01
SISTEMA FINANCIERO;1315210000000.0;201711;ctra_deudores_en_cc;0.045314915414542245;0.012612909484550627;1298828000000.0;1258195000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-11-01
SISTEMA FINANCIERO;1286963000000.0;201712;ctra_deudores_en_cc;0.05223641414992053;-0.021477178549433207;1315210000000.0;1223074000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-12-01
SISTEMA FINANCIERO;1296888000000.0;201801;ctra_deudores_en_cc;0.04044445335847091;0.007711954422932044;1286963000000.0;1246475000000.0;1110189000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-01-01
SISTEMA FINANCIERO;1312606000000.0;201802;ctra_deudores_en_cc;0.02866067832048369;0.012119782124593748;1296888000000.0;1276034000000.0;1127812000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-02-01
SISTEMA FINANCIERO;1280634000000.0;201803;ctra_deudores_en_cc;0.018078644209006622;-0.024357651877257913;1312606000000.0;1257893000000.0;1136653000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-03-01
SISTEMA FINANCIERO;1282000000000.0;201804;ctra_deudores_en_cc;0.0018293936118918275;0.0010666591703796247;1280634000000.0;1279659000000.0;1145501000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-04-01
SISTEMA FINANCIERO;1251076000000.0;201805;ctra_deudores_en_cc;0.013398567071812417;-0.024121684867394744;1282000000000.0;1234535000000.0;1111368000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-05-01
SISTEMA FINANCIERO;1250157000000.0;201806;ctra_deudores_en_cc;0.003221944208605443;-0.0007345676841374882;1251076000000.0;1246142000000.0;1134917000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-06-01
SISTEMA FINANCIERO;1273901000000.0;201807;ctra_deudores_en_cc;0.018725534492616935;0.018992814502498456;1250157000000.0;1250485000000.0;1153309000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-07-01
SISTEMA FINANCIERO;1277300000000.0;201808;ctra_deudores_en_cc;-0.0004194591481222476;0.002668182221381432;1273901000000.0;1277836000000.0;1180242000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-08-01
SISTEMA FINANCIERO;1286074000000.0;201809;ctra_deudores_en_cc;0.002368602571247047;0.0068691771705942095;1277300000000.0;1283035000000.0;1180931000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-09-01
SISTEMA FINANCIERO;1300267000000.0;201810;ctra_deudores_en_cc;0.0011079219111382876;0.011035912396953895;1286074000000.0;1298828000000.0;1214771000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-10-01
SISTEMA FINANCIERO;1322787000000.0;201811;ctra_deudores_en_cc;0.0057610571695774215;0.01731951976017232;1300267000000.0;1315210000000.0;1258195000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-11-01
SISTEMA FINANCIERO;1307697000000.0;201812;ctra_deudores_en_cc;0.016110797280108224;-0.01140773231064407;1322787000000.0;1286963000000.0;1223074000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-12-01
SISTEMA FINANCIERO;1309566000000.0;201901;ctra_deudores_en_cc;0.00977570923626403;0.00142923016570351;1307697000000.0;1296888000000.0;1246475000000.0;1110189000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-01-01
SISTEMA FINANCIERO;1323443000000.0;201902;ctra_deudores_en_cc;0.008256095126793594;0.010596640413694347;1309566000000.0;1312606000000.0;1276034000000.0;1127812000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-02-01
SISTEMA FINANCIERO;1298379000000.0;201903;ctra_deudores_en_cc;0.013856417992962777;-0.01893848091682071;1323443000000.0;1280634000000.0;1257893000000.0;1136653000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-03-01
SISTEMA FINANCIERO;1308943000000.0;201904;ctra_deudores_en_cc;0.021016380655226152;0.008136299185368845;1298379000000.0;1282000000000.0;1279659000000.0;1145501000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-04-01
SISTEMA FINANCIERO;1258591000000.0;201905;ctra_deudores_en_cc;0.0060068293213202395;-0.03846767964686015;1308943000000.0;1251076000000.0;1234535000000.0;1111368000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-05-01
SISTEMA FINANCIERO;1233003000000.0;201906;ctra_deudores_en_cc;-0.013721476582541192;-0.020330671361864172;1258591000000.0;1250157000000.0;1246142000000.0;1134917000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-06-01
SISTEMA FINANCIERO;1245833000000.0;201907;ctra_deudores_en_cc;-0.022033109323251976;0.010405489686561964;1233003000000.0;1273901000000.0;1250485000000.0;1153309000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-07-01
SISTEMA FINANCIERO;1252541000000.0;201908;ctra_deudores_en_cc;-0.01938385657245756;0.0053843492667156045;1245833000000.0;1277300000000.0;1277836000000.0;1180242000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-08-01
SISTEMA FINANCIERO;1245464000000.0;201909;ctra_deudores_en_cc;-0.03157672109069931;-0.0056501144473514175;1252541000000.0;1286074000000.0;1283035000000.0;1180931000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-09-01
SISTEMA FINANCIERO;1261462000000.0;201910;ctra_deudores_en_cc;-0.02984387052812998;0.012845011979471188;1245464000000.0;1300267000000.0;1298828000000.0;1214771000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-10-01
SISTEMA FINANCIERO;1278774000000.0;201911;ctra_deudores_en_cc;-0.0332729305625169;0.01372375862293107;1261462000000.0;1322787000000.0;1315210000000.0;1258195000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-11-01
SISTEMA FINANCIERO;1244936000000.0;201912;ctra_deudores_en_cc;-0.04799353367026149;-0.026461282447093892;1278774000000.0;1307697000000.0;1286963000000.0;1223074000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2019-12-01
SISTEMA FINANCIERO;1034309000000.0;202001;ctra_deudores_en_cc;-0.21018948262248716;-0.16918701041659978;1244936000000.0;1309566000000.0;1296888000000.0;1246475000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-01-01
SISTEMA FINANCIERO;1061070000000.0;202002;ctra_deudores_en_cc;-0.19825032132097864;0.025873312520726444;1034309000000.0;1323443000000.0;1312606000000.0;1276034000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-02-01
SISTEMA FINANCIERO;1040583000000.0;202003;ctra_deudores_en_cc;-0.1985521946981582;-0.019307868472391077;1061070000000.0;1298379000000.0;1280634000000.0;1257893000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-03-01
SISTEMA FINANCIERO;979245000000.0;202004;ctra_deudores_en_cc;-0.2518810979546092;-0.058945802497253896;1040583000000.0;1308943000000.0;1282000000000.0;1279659000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-04-01
SISTEMA FINANCIERO;914044000000.0;202005;ctra_deudores_en_cc;-0.27375612887745104;-0.06658292868485416;979245000000.0;1258591000000.0;1251076000000.0;1234535000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-05-01
SISTEMA FINANCIERO;863760000000.0;202006;ctra_deudores_en_cc;-0.2994664246559011;-0.05501266897436008;914044000000.0;1233003000000.0;1250157000000.0;1246142000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-06-01
SISTEMA FINANCIERO;837887000000.0;202007;ctra_deudores_en_cc;-0.32744838192598846;-0.02995392238584793;863760000000.0;1245833000000.0;1273901000000.0;1250485000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-07-01
SISTEMA FINANCIERO;728947000000.0;202008;ctra_deudores_en_cc;-0.41802543788985747;-0.13001753219706236;837887000000.0;1252541000000.0;1277300000000.0;1277836000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-08-01
SISTEMA FINANCIERO;697443000000.0;202009;ctra_deudores_en_cc;-0.4400135210652415;-0.043218505597800716;728947000000.0;1245464000000.0;1286074000000.0;1283035000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-09-01
SISTEMA FINANCIERO;703265000000.0;202010;ctra_deudores_en_cc;-0.44250005152751326;0.008347635577387713;697443000000.0;1261462000000.0;1300267000000.0;1298828000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-10-01
SISTEMA FINANCIERO;730536000000.0;202011;ctra_deudores_en_cc;-0.42872157238104625;0.03877770115105972;703265000000.0;1278774000000.0;1322787000000.0;1315210000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-11-01
SISTEMA FINANCIERO;694993000000.0;202012;ctra_deudores_en_cc;-0.4417439932655173;-0.04865331756408997;730536000000.0;1244936000000.0;1307697000000.0;1286963000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2020-12-01
SISTEMA FINANCIERO;673682000000.0;202101;ctra_deudores_en_cc;-0.3486646640414035;-0.030663618194715636;694993000000.0;1034309000000.0;1309566000000.0;1296888000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-01-01
SISTEMA FINANCIERO;691560000000.0;202102;ctra_deudores_en_cc;-0.3482428115015974;0.02653774332697023;673682000000.0;1061070000000.0;1323443000000.0;1312606000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-02-01
SISTEMA FINANCIERO;686698000000.0;202103;ctra_deudores_en_cc;-0.340083395558067;-0.007030481809242817;691560000000.0;1040583000000.0;1298379000000.0;1280634000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-03-01
SISTEMA FINANCIERO;684122000000.0;202104;ctra_deudores_en_cc;-0.301378102517756;-0.0037512851355326893;686698000000.0;979245000000.0;1308943000000.0;1282000000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-04-01
SISTEMA FINANCIERO;613358000000.0;202105;ctra_deudores_en_cc;-0.32896228190327814;-0.10343769093816602;684122000000.0;914044000000.0;1258591000000.0;1251076000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-05-01
SISTEMA FINANCIERO;619382000000.0;202106;ctra_deudores_en_cc;-0.28292349726775956;0.009821344141594412;613358000000.0;863760000000.0;1233003000000.0;1250157000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-06-01
SISTEMA FINANCIERO;629106000000.0;202107;ctra_deudores_en_cc;-0.24917560482499435;0.015699519843973553;619382000000.0;837887000000.0;1245833000000.0;1273901000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-07-01
SISTEMA FINANCIERO;647731000000.0;202108;ctra_deudores_en_cc;-0.11141550757462482;0.029605503683004075;629106000000.0;728947000000.0;1252541000000.0;1277300000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-08-01
SISTEMA FINANCIERO;652281000000.0;202109;ctra_deudores_en_cc;-0.0647536787952564;0.007024520981703919;647731000000.0;697443000000.0;1245464000000.0;1286074000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-09-01
SISTEMA FINANCIERO;679367000000.0;202110;ctra_deudores_en_cc;-0.033981500572330514;0.04152504825374348;652281000000.0;703265000000.0;1261462000000.0;1300267000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-10-01
SISTEMA FINANCIERO;714097000000.0;202111;ctra_deudores_en_cc;-0.022502655584392794;0.05112111715758938;679367000000.0;730536000000.0;1278774000000.0;1322787000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-11-01
SISTEMA FINANCIERO;709284000000.0;202112;ctra_deudores_en_cc;0.0205627970353659;-0.006739980702901716;714097000000.0;694993000000.0;1244936000000.0;1307697000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2021-12-01
SISTEMA FINANCIERO;733666803579.0;202201;ctra_deudores_en_cc;0.08904023497584923;0.03437664402270468;709284000000.0;673682000000.0;1034309000000.0;1309566000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-01-01
SISTEMA FINANCIERO;770757157246.0;202202;ctra_deudores_en_cc;0.11451957494071374;0.05055476612280185;733666803579.0;691560000000.0;1061070000000.0;1323443000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-02-01
SISTEMA FINANCIERO;783641729717.0;202203;ctra_deudores_en_cc;0.14117374699940877;0.01671677304566077;770757157246.0;686698000000.0;1040583000000.0;1298379000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-03-01
SISTEMA FINANCIERO;804945473447.0;202204;ctra_deudores_en_cc;0.1766110042463187;0.027185565701935754;783641729717.0;684122000000.0;979245000000.0;1308943000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-04-01
SISTEMA FINANCIERO;822100624096.0;202205;ctra_deudores_en_cc;0.3403275478529668;0.021312189725767317;804945473447.0;613358000000.0;914044000000.0;1258591000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-05-01
SISTEMA FINANCIERO;845231519425.0;202206;ctra_deudores_en_cc;0.36463687905848086;0.02813633106584157;822100624096.0;619382000000.0;863760000000.0;1233003000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-06-01
SISTEMA FINANCIERO;869972064051.0;202207;ctra_deudores_en_cc;0.38287039712067594;0.02927073122264856;845231519425.0;629106000000.0;837887000000.0;1245833000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-07-01
SISTEMA FINANCIERO;908608857727.0;202208;ctra_deudores_en_cc;0.4027564802780783;0.044411533740622566;869972064051.0;647731000000.0;728947000000.0;1252541000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-08-01
SISTEMA FINANCIERO;915735417340.0;202209;ctra_deudores_en_cc;0.40389712001422695;0.00784337457465245;908608857727.0;652281000000.0;697443000000.0;1245464000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-09-01
SISTEMA FINANCIERO;950626484331.0;202210;ctra_deudores_en_cc;0.39928269158054475;0.03810168999725971;915735417340.0;679367000000.0;703265000000.0;1261462000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-10-01
SISTEMA FINANCIERO;1001595050549.0;202211;ctra_deudores_en_cc;0.4026036386499312;0.05361576503296028;950626484331.0;714097000000.0;730536000000.0;1278774000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-11-01
SISTEMA FINANCIERO;986839324695.0;202212;ctra_deudores_en_cc;0.3913176170546635;-0.01473222720690559;1001595050549.0;709284000000.0;694993000000.0;1244936000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022-12-01
SISTEMA FINANCIERO;1004645661407.0;202301;ctra_deudores_en_cc;0.36934866959510937;0.018043805375817845;986839324695.0;733666803579.0;673682000000.0;1034309000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2023-01-01
SISTEMA FINANCIERO;1032019605679.0;202302;ctra_deudores_en_cc;0.3389685661389372;0.027247362252739826;1004645661407.0;770757157246.0;691560000000.0;1061070000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2023-02-01
SISTEMA FINANCIERO;1010678438907.0;202303;ctra_deudores_en_cc;0.28972003478169905;-0.02067903231156054;1032019605679.0;783641729717.0;686698000000.0;1040583000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2023-03-01
SISTEMA FINANCIERO;1011140708381.0;202304;ctra_deudores_en_cc;0.2561604999789797;0.00045738531287953244;1010678438907.0;804945473447.0;684122000000.0;979245000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2023-04-01
SISTEMA FINANCIERO;1013836073430.0;202305;ctra_deudores_en_cc;0.23322625444401845;0.002665667623367396;1011140708381.0;822100624096.0;613358000000.0;914044000000.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2023-05-01
SISTEMA FINANCIERO;1192709000000.0;201601;ctra_consumo_det;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2016-01-01
SISTEMA FINANCIERO;1211590000000.0;201602;ctra_consumo_det;0.0;0.015830349230197882;1192709000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-02-01
SISTEMA FINANCIERO;1213492000000.0;201603;ctra_consumo_det;0.0;0.0015698379814954588;1211590000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-03-01
SISTEMA FINANCIERO;1238106000000.0;201604;ctra_consumo_det;0.0;0.02028361126402145;1213492000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-04-01
SISTEMA FINANCIERO;1248800000000.0;201605;ctra_consumo_det;0.0;0.008637386459640739;1238106000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-05-01
SISTEMA FINANCIERO;1245739000000.0;201606;ctra_consumo_det;0.0;-0.0024511531069827397;1248800000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-06-01
SISTEMA FINANCIERO;1263655000000.0;201607;ctra_consumo_det;0.0;0.014381824764256423;1245739000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-07-01
SISTEMA FINANCIERO;1277175000000.0;201608;ctra_consumo_det;0.0;0.01069912278272156;1263655000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-08-01
SISTEMA FINANCIERO;1297807000000.0;201609;ctra_consumo_det;0.0;0.016154403272848228;1277175000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-09-01
SISTEMA FINANCIERO;1289816000000.0;201610;ctra_consumo_det;0.0;-0.006157309985228898;1297807000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-10-01
SISTEMA FINANCIERO;1292556000000.0;201611;ctra_consumo_det;0.0;0.002124334013533735;1289816000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-11-01
SISTEMA FINANCIERO;1333105000000.0;201612;ctra_consumo_det;0.0;0.031371174633826326;1292556000000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2016-12-01
SISTEMA FINANCIERO;1356417000000.0;201701;ctra_consumo_det;0.13725728572518525;0.017486994647833543;1333105000000.0;1192709000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-01-01
SISTEMA FINANCIERO;1365699000000.0;201702;ctra_consumo_det;0.12719566850172082;0.006843028360747461;1356417000000.0;1211590000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-02-01
SISTEMA FINANCIERO;1384249000000.0;201703;ctra_consumo_det;0.14071538996548805;0.013582788008192237;1365699000000.0;1213492000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-03-01
SISTEMA FINANCIERO;1384865000000.0;201704;ctra_consumo_det;0.11853508504118393;0.00044500664259095046;1384249000000.0;1238106000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-04-01
SISTEMA FINANCIERO;1400996000000.0;201705;ctra_consumo_det;0.12187379884689298;0.011648066779072375;1384865000000.0;1248800000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-05-01
SISTEMA FINANCIERO;1411736000000.0;201706;ctra_consumo_det;0.13325182883412978;0.007665974777943729;1400996000000.0;1245739000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-06-01
SISTEMA FINANCIERO;1431142000000.0;201707;ctra_consumo_det;0.13254171431284645;0.01374619617265549;1411736000000.0;1263655000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-07-01
SISTEMA FINANCIERO;1430594000000.0;201708;ctra_consumo_det;0.1201237105330124;-0.00038291098996467987;1431142000000.0;1277175000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-08-01
SISTEMA FINANCIERO;1460671000000.0;201709;ctra_consumo_det;0.125491694835981;0.021024134031038866;1430594000000.0;1297807000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-09-01
SISTEMA FINANCIERO;1462896000000.0;201710;ctra_consumo_det;0.13418968286949462;0.0015232725233813582;1460671000000.0;1289816000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-10-01
SISTEMA FINANCIERO;1492859000000.0;201711;ctra_consumo_det;0.15496659332361618;0.020481975478776393;1462896000000.0;1292556000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-11-01
SISTEMA FINANCIERO;1517800000000.0;201712;ctra_consumo_det;0.13854497582711045;0.01670686916848818;1492859000000.0;1333105000000.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2017-12-01
SISTEMA FINANCIERO;1535742000000.0;201801;ctra_consumo_det;0.13220491928367162;0.011821056792726381;1517800000000.0;1356417000000.0;1192709000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-01-01
SISTEMA FINANCIERO;1531601000000.0;201802;ctra_consumo_det;0.12147771946819907;-0.0026964164553681114;1535742000000.0;1365699000000.0;1211590000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-02-01
SISTEMA FINANCIERO;1529026000000.0;201803;ctra_consumo_det;0.10458884203636765;-0.0016812472700135084;1531601000000.0;1384249000000.0;1213492000000.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2018-03-01
